PC-1,PC-2,PC-3,class
6667.378154781918,-1965.409920254978,223.24582296642194,10
6570.266397222502,-1604.0011066951383,283.1364549665708,10
6282.625915324708,-685.5975094939902,124.66083474377658,10
5885.434135722811,347.55828214770895,-264.5359631643585,10
5704.954749131591,1350.7183938157973,-572.2350069511116,10
5787.943196003631,1370.4450057053493,-495.9121870725649,10
5884.4298572166435,1574.1492691168678,-446.2465145992844,10
5931.647759760211,1402.2739112420045,-359.7170602384925,10
5974.80745247223,1525.5946702080125,-61.77865874642193,10
6203.138586758218,2645.107710009438,29.598401738786297,10
6046.401075996849,2692.4800782310263,76.33376050045679,10
5876.821725969943,2715.9813967533937,9.956824361028138,10
5757.976204461546,3017.3790516233034,-86.30258690888749,10
5751.767650160726,3174.610366765025,-96.30273003504719,10
5746.9995661043,3362.3413750705367,-68.76283233187988,10
5720.129966839907,3301.367776204847,-139.49990173758755,10
5176.637955965717,2586.5129519957723,-338.84361274320264,0
3524.2936962249823,2208.325474680336,-476.1692813923637,2
3997.753335887585,2385.980356310542,-744.5584424099205,2
4429.026190736605,2401.4438170589583,-855.9878581487329,2
4749.371399999439,1925.2326362273502,-748.857337725324,2
4827.954787926613,1275.1953013729546,-763.9891355258222,2
5422.036114875538,620.9730063161704,-736.6138914088319,2
5063.774188037526,85.47230703924728,-615.295886335144,2
3232.3857017359187,502.42016218202633,-652.4773387659573,0
2924.615460963299,1301.363769730692,-640.7930673524447,2
5174.755960985757,1067.6367796151865,-823.1501424974605,2
5364.867958825889,276.7096946484583,-829.2243830440127,2
4710.531466050729,43.15598389795079,-793.5011965227001,2
4356.452369624301,-136.39829751769759,-588.5245399793938,0
4274.036160366325,342.75457867451576,-723.7571956004516,10
3988.721386477406,367.5497275474637,-769.136275385609,10
2937.0290280105046,118.10669501189831,-747.5648010396782,10
2893.5390842984402,20.105761579108915,-637.3691510414366,0
4391.753914303312,-606.4736927383065,-741.5270125054031,11
4090.0500196251132,-1290.2097491760496,-496.2644254038682,11
3635.9489572122443,-763.0110132227204,-605.0342335951759,11
1362.2016586938553,-2229.374076224615,-547.2150080731026,0
-4091.1166720436163,-1402.1412243328637,-116.09343909256498,0
-6110.898019956485,-487.2821848978873,64.85769501785944,0
-7040.0911233522875,-1450.0813948374152,620.4214668127836,0
-4425.913395689994,3052.8035084030057,852.6597968771113,0
-1852.3625779710803,3318.856116842129,-171.70116430663398,0
-538.1077981354592,-420.9644849240797,-1341.2083777617186,8
-1090.4600038361984,-1558.7860340185198,-1384.4121764738782,8
-1059.8810181352362,-1581.5214359382082,-1184.33142915902,8
-215.8828581223936,-1071.9632668316397,-1459.8482059684934,8
742.5763234751624,-1157.762906830653,-1128.2718449970719,8
1052.9607113760096,-1055.3249923257524,-1284.3458912537662,8
968.2064779707966,-834.7410204848144,-1273.673728725134,8
1000.5225077360407,-748.1893767256975,-1402.441695361677,8
1087.549316898218,-934.2007233497621,-1128.3709467158355,8
1124.4577029602103,-1279.8618555863145,-1249.3018578196804,8
1214.9657966697707,-1759.0172539622226,-865.9767613965937,8
1023.1283900795365,-2349.6803847782485,-1032.030463568676,8
1165.0142982156622,-2729.141723587653,-1110.239160932668,8
1260.1671196934801,-2254.61158255419,-1090.4571625282592,8
1219.2485246282783,-2066.659906932646,-961.9610634651789,8
1389.8655457284158,-2004.2443576644584,-983.7912011744746,8
1292.8944025794488,-1696.7713805433477,-1093.643457582565,8
1254.9331263725962,-952.3319365682031,-1352.6637131115526,8
1079.088635372347,-751.5625831724707,-1364.1405048846195,8
617.4476005003843,-1360.5641965181137,-977.5059132193117,0
74.68126198926217,-1107.8363683765294,-499.996568495626,0
267.1392062055087,-1164.4872401569003,-705.0545205641822,0
596.6464179968514,-1391.5412998019845,-960.9308890079412,0
740.2765338896962,-1330.684038106998,-1117.7376843463187,0
-3881.15970326517,1880.4221272857742,-200.97386882262867,0
-4945.390696568509,71.00897321785808,-217.22960277720608,0
-1984.125436961013,972.5508467641837,320.31926748593014,0
4777.231353294677,-768.3279082275244,536.2113555655922,3
5657.457963234377,-736.7803531834959,584.7069940359992,3
5240.651183729846,443.67281610222375,384.0679685143306,3
4662.216734485655,1029.9829641023039,161.64140266751636,3
4889.772588038956,1103.0992460318814,159.26678367044033,3
5280.78226123696,782.3633644269985,285.29013766136353,3
4917.033589219495,735.6420274455987,174.7085601140072,3
4619.567934894448,598.1477596821792,84.38428742275606,3
4692.705047727,574.9224908427557,249.46929314346525,3
4684.268434819378,970.1462517801466,170.8769814467617,3
4536.330464743725,1392.2675649207704,148.9501844782982,3
4628.401844082519,1333.9674963689351,248.32646133666572,3
5263.434488366121,482.1049728879988,407.6077334201676,3
5803.440014108277,-448.2652895855729,492.7105793715355,3
5644.244086763424,-204.63672203868256,324.1872350230547,3
5389.04788652227,448.64775922093213,150.39327618959763,3
5162.2800756835495,1066.9736997998425,121.73234909984379,3
4926.260974897732,174.43164420185002,-64.75264323927385,3
3065.917449375689,-1270.8312676334237,-271.9058683381859,0
-316.2039302431382,30.449030448994193,-999.2626318004038,0
-790.9070911273063,22.4548567855174,-737.367368825745,0
1218.0847542549639,127.24280449312432,135.71706857828443,0
883.4319117878135,1625.1846624848888,495.4270954352199,0
-1549.6248242734293,3066.82223275369,-75.2486485183856,6
-2588.8011599739234,1745.0845795622001,-64.120159313423,6
-3879.8792616528035,558.3577203820129,-45.61244018250416,6
-4328.440414394929,-307.788735124499,-118.00015360463712,6
-3696.5244175890334,-81.63183010839,-246.21246203932634,6
-2346.6248364669227,1390.0814881901492,-445.63987151604164,6
-1416.104915444458,2032.0921205158984,-307.75072908124326,6
-311.154976058976,2938.8106823414646,-360.43247055820353,6
250.4576072784197,3650.073008963793,-479.6109172827406,6
-522.6696871056361,3736.7488085248856,-466.32240723101455,6
238.94411524030662,1165.5213302111424,-299.49262286742766,0
4675.320265076436,-2939.4110781914414,75.97242382648203,11
6321.338668693965,-3489.4621107776748,-49.29456631510211,11
6306.072617307469,-2705.354641184494,-259.4116163025924,11
6627.4854343269635,-2940.525294249572,-121.86598609414843,11
7004.5626637660225,-3853.5494740934873,3.5830715635728843,11
6972.909874627777,-3839.025117631135,157.71141343165746,11
6858.056674684706,-3266.519730840629,4.387662323543187,11
6865.132464842617,-2873.206929258847,-86.59844954715616,11
6403.455713805809,-1420.7711873903263,-403.40714555015643,11
6044.206649140602,-194.94143057957018,-763.4020113442974,11
6098.27701574192,-716.9374849596278,-784.7024949133441,11
6234.037778100928,-779.2383398941242,-763.3975785369279,11
6547.92836211361,-1585.3427156226012,-533.9809220633491,11
6587.331299838503,-2172.7699126845123,-536.2719191562729,11
6553.7425887460095,-1869.7966445566412,-603.5188487098862,11
6285.262316551589,-1506.387666911263,-825.8307346185402,11
6360.0299791886,-1636.6149922350244,-625.0862952084067,11
6320.309705948366,-1195.6829505272078,-804.837095758088,11
6132.370739523561,-1134.7546623076903,-630.2727754577077,11
5762.474275618445,-804.4797385294899,-777.9889871765123,11
5677.701938807302,-1198.3595976850165,-764.2562709582871,11
5991.213901727054,-1817.2110411411752,-642.7097607800954,11
6058.925768068106,-1825.420651761741,-476.45422932454215,11
6132.27433738212,-1253.704026336044,-380.3887516977128,11
5860.118539734563,-314.4139229340949,-342.811679247024,11
5498.9753381566425,969.3517467343127,-625.5363125573099,11
5132.915295847793,1496.4922207733155,-722.8265325130865,0
4168.597020317866,2179.5043101346455,-406.368490822331,0
2860.3024746449873,2471.021224767859,172.19778944266568,0
2676.3727761887353,1388.7698751961107,1371.2768801949433,0
1878.1696236599753,-233.7724766192114,1321.4873438369232,0
-2374.0423876310665,-1299.7802839743192,-45.84355241036983,0
-3545.308698977777,-1818.592873323914,-399.14198598965777,0
-3066.885787260732,-1915.2448101632585,-207.52759282542127,0
-2526.3348276096867,-1010.9198958435402,-568.9833346598094,0
2709.395684986522,-68.52661855204116,-395.689193036326,0
6042.4849902373135,-893.2289178829495,-182.9106952988308,10
6604.31091748143,-1888.9866221966868,-16.58600751525686,10
6677.261730776217,-1847.0902936740029,80.28377261436701,10
6655.371734797609,-1731.5667020546475,-51.2546698899797,10
6588.371174738834,-1500.674727823646,-63.180653242409186,10
6600.0937820195895,-1482.1064231274545,64.1921094696236,10
6684.37365696397,-1462.4047833295037,108.6110703462458,10
6480.1236275255105,-1114.165832690899,63.54663613043377,10
6109.248362504284,106.46921452758478,-98.89700171862945,10
5667.990618825673,1822.537965923956,-600.8646188592443,10
5653.681931685322,2658.0152072613237,-524.0663118010249,10
5589.988500602231,2570.7922282945856,-571.1452843806626,10
5924.298850954484,1653.6648239710291,-420.3005766070866,10
6114.147103971868,965.6724537816764,-119.33207657824973,10
6055.005003807033,1587.8108155696361,-191.09851872789343,10
5966.612090082879,1616.3659448246701,-37.62271941252269,10
5737.983035714491,1813.1080073251935,-33.13632529216621,10
5546.742247483122,2248.21498115828,-31.727641531907274,10
5504.365553840123,2375.8099522985603,-23.54333591796614,10
5842.261211016894,2187.582756308364,-34.34917720146497,10
5707.449515179643,2549.2638166128518,-59.51848139415419,10
5385.978734961532,2368.154030039065,-214.11385585830016,0
4437.6468180157035,1399.7534193745525,-499.4368450533744,2
4057.7956019023472,1668.822272580218,-578.6102677332506,2
3752.7635801826377,2250.5848498945497,-887.9245020772996,2
4222.9142291788485,2177.46356489461,-880.2495101145261,2
4486.354569834876,1540.1819944874915,-822.3641381565652,2
5146.2214421074295,1008.9841412583257,-811.8401529549926,2
5071.2980395167915,462.0149994064534,-730.8471879153241,2
3392.817407671066,687.0247278014289,-640.6376113923103,0
3153.7330867515443,1663.3894916046168,-677.6796178631421,2
5262.631898667035,1053.8124013169618,-947.6570265638118,2
5414.875085911249,455.6720118681928,-898.4238425041103,2
4558.996415884287,603.8605354876108,-786.8476854264809,2
3862.5583562518755,83.52717772506095,-693.5745206163316,0
3986.9500209367875,490.22214937082373,-666.2039522438608,10
3867.4939250902266,891.2826390169719,-832.3274514384718,10
2421.3415993979775,1197.9328020999062,-596.2328610795792,10
2605.99604447026,1923.4522220613828,-766.355481902656,0
4074.073541185346,192.8729152513417,-656.93297507525,11
3991.692245122151,-488.41831118916065,-586.5233143770873,11
3184.507513474439,-1645.8352749863118,-565.7581061576633,11
-2003.7718777691637,-3493.335504283109,-37.45298854270306,0
-5826.596457121076,-601.8965176081165,148.53769894735015,0
-5836.628286806055,307.03694333337353,322.0227293114978,0
-6506.3725842483145,-934.9316874533164,587.5476690332724,0
-5403.229828971982,1553.1899852285524,528.999834002286,0
-3884.4754000359126,1486.254284021015,268.9021157420816,0
-2209.523439923376,-434.86262576257644,-863.4714715764716,0
-1893.2553354231272,-2151.0393202417836,-970.7213351395101,0
-1805.8102494316186,-2496.070309222292,-867.218857482161,0
-1138.7390282866454,-1437.8791365979903,-1446.857905642183,0
-140.45325729778898,-1375.980695962561,-1128.3608018538566,0
369.4482139331778,-1616.1599225364603,-1010.4615542627589,0
550.5896360332629,-1250.7492124445557,-1126.4572808780895,0
587.3977847604083,-1122.9003323100198,-1269.7276905516371,0
309.29416217382567,-1274.0224172647231,-1276.003185536741,0
592.2704138498833,-1379.0343476792755,-1253.341577555974,0
669.5572541019559,-1662.0455238081977,-1169.8591438671442,0
624.9473502187925,-2320.410650896854,-1102.5365253872649,0
917.9237315445638,-2638.5308254280494,-1089.8589896403662,0
1087.8886579713335,-2728.305209508018,-1124.1243040681516,0
1088.4766286905851,-2359.2841027400445,-1097.6023442015764,0
830.9284463258734,-1858.1846269534528,-1144.6834244003503,0
870.9662002784256,-1373.6942998690074,-1325.9156453539051,0
882.9512381324074,-1300.8530328110553,-1128.107105173859,0
756.90269267089,-1546.2654805414472,-1192.2475860154111,0
-301.15305953601217,-1402.7715173882837,-1054.024214944807,0
-821.1886401603499,-64.7061659387285,-652.8647809272546,0
510.96338173383356,-643.5947828634532,-850.1256517646017,0
619.4217469486227,-1466.1115341647344,-1020.8572628542317,0
481.4577050628837,-1451.1913106606587,-1036.0518361969328,0
-5068.200956499736,1917.9538942445067,307.5460679569403,0
-5023.911896307452,627.7009894965229,-198.98193595597715,0
-2355.887017781704,1235.1071111399613,238.32815735798403,0
4535.0398484543175,-106.18625490788344,643.3141269637371,3
5318.687495546274,-32.69628529414476,351.5434339028614,3
5012.755874772996,917.0453813501052,224.14815129622127,3
4801.3497771898255,1264.5657534605607,95.41544446845698,3
5268.5233133549045,632.0523824941351,360.4642308341824,3
5721.420047381432,-209.77169672156182,700.3890505061573,3
5509.017868430167,-0.7590689279499478,566.4871027970253,3
5011.372241820914,173.76656468056825,195.72979886912887,3
5098.369281160415,-892.678703567003,42.7102677545125,3
4823.403459513491,-767.2896355285741,-0.6371151304829236,3
4179.05357389217,1570.6109687116505,-105.99051272503199,3
4170.2350496262625,2526.2494831199833,116.86203024167462,3
4822.519921938309,1480.1989867027344,195.09740440983214,3
5432.968151026592,-478.17797223040384,441.248206671198,3
5618.036782149743,-695.8562342852142,509.80359798577484,3
5353.065957642039,58.16662689138057,277.0037129530578,3
5038.437182265134,710.7507124430732,119.76885799557328,3
4912.963009859846,-671.6998028159778,80.9699139404587,3
2635.9007355861772,-1870.9647787312488,60.362729860393614,0
-1745.7816392727964,338.4802492166469,-106.23386099688165,9
-1562.1485540168794,454.6598132422614,178.2515596343375,9
815.1929401523604,167.27892497363416,713.4367868538321,0
583.2497977695732,1675.9931763499617,598.5601230163023,0
-2078.5886506918528,2496.3455253824695,-105.41555991209229,6
-4001.8803544288435,535.8902112667502,25.5138842094728,6
-4721.752862763226,-551.765844617464,-50.17009735545172,6
-4047.972565916413,-451.06716329914724,-66.31093793016156,6
-2183.7227900163593,1904.0301027685623,-258.4592495159419,6
-1666.1349916262445,2296.837053289235,-377.73103653543194,6
-1939.9450298132037,2030.9709578105774,-407.2442616194587,6
-1030.1199771726797,2763.1009942474197,-416.09853520567805,6
-294.873938888365,3389.2283538877073,-459.4018541604409,6
-785.8815932588259,3483.856599475069,-443.37475191696996,6
921.4442056979723,1115.1827353999688,-198.34785498756048,0
5208.86905235744,-3273.66290891836,4.223796963738827,11
6581.91415879875,-4313.867221181695,118.25427014918516,11
6545.597841956832,-3566.570629842566,-277.4802503302878,11
6735.072664747315,-3417.7438493978625,-143.00816037133168,11
6864.887699617163,-3937.796782422022,-60.89298488494118,11
6668.669715146023,-3891.5710712483683,48.98925671563458,11
6555.196783013683,-3625.3999867201214,-289.0874449655961,11
6561.360644284048,-3199.3538222700504,-238.86539751193519,11
6224.327936485447,-1560.2867616122485,-511.3266390886461,11
5916.823491290322,-553.3625637775456,-927.4815087373892,11
6031.22684857146,-1124.6402793843508,-754.2137855079269,11
6134.911125346464,-1436.3264430478255,-735.6860659414493,11
6381.025665708612,-2593.8619225537104,-369.82696710224815,11
6529.639319057582,-2636.920582883917,-464.1432896568781,11
6329.452454771503,-2184.2458823765633,-588.0267924187998,11
6188.047434172685,-1398.8834544397544,-722.0383449521445,11
6135.318691036386,-1134.5117194589466,-901.1405918652096,11
6110.7380464499865,-862.3013340778285,-1072.894435203005,11
5944.089198578472,-528.7269116336666,-1024.5934964242183,11
5714.248531414999,-439.924980336536,-1010.2664766337421,11
5958.7949332865965,-890.0567030113943,-955.5820900742635,11
6056.297575917291,-1125.056807995523,-1017.8701984105905,11
5931.1719321933515,-1296.611027146823,-830.7832959634071,11
5979.620129322379,-958.7360074651659,-764.902957512527,11
5877.04755026423,5.4560256768002535,-770.2365185692036,11
5571.196471511545,415.55268271708644,-691.233167413534,11
5424.824650981602,1270.0759689724448,-679.3527540515709,11
5137.937851017753,1951.3470922503907,-839.6806996139488,11
4851.025378397552,2236.44918268637,-774.2330085670642,0
4025.065685160115,2173.3852448678144,-385.60042017553155,0
2230.6619015663346,2196.1892226504547,334.92926858426125,0
1721.2618350395617,1121.402135282647,1402.7965494565715,0
-16.569905001115316,-440.2723571056455,984.1293145543303,0
-2371.520283748328,-1598.2139393356465,407.2310925922673,0
-2203.804474642706,-1466.0251859690554,-165.75754143726698,0
2594.8425387855937,-822.6076486520996,-263.33744080119726,0
6082.514752529837,-1225.611038497679,-133.5815931341725,10
6602.250807060516,-1640.5019498732847,117.74543946082551,10
6727.89726226137,-1675.5357303814721,114.98152601504958,10
6770.983082927761,-1728.9678044013253,175.55538454980135,10
6621.536424061049,-1488.1192225771115,171.61698740621492,10
6613.541294482299,-1473.4613019319906,242.39886688220312,10
6759.358813756218,-1592.3287779313132,155.16687138401232,10
6744.2534195596645,-1519.5263746348749,125.40486186173449,10
6468.501155908917,-624.9738805826488,-92.02721263949489,10
5887.160170421378,1278.6885819036106,-449.3684249530959,10
5569.93577533538,3118.3068855903502,-520.5550760963224,10
5478.158576036441,3624.909638139239,-591.5791360477318,10
5703.540363537459,2641.69177779573,-525.016171467585,10
5951.146919567551,1842.431903610943,-275.9757746258602,10
5821.571366771732,2003.4467352506817,-241.66319923626872,10
5898.467979195684,2062.6008688768416,-79.42393274146377,10
5962.840610328223,2238.7784006846587,32.81463227419144,10
5852.107286485123,2998.445839762357,129.48287644255302,10
6028.633533498703,3373.151814636099,226.25469462388736,10
6550.199529694535,3026.786164584193,161.41203154203149,10
6639.404153811247,2638.132405869236,204.03019786836245,10
6018.162966304655,3393.0868059967224,81.77419533004982,0
4640.542492106538,1623.062904995506,-204.19784781371388,2
4049.735900858414,1028.125787988942,-534.4111408579836,2
2179.296241801887,1939.1979245403336,-698.1356333299394,2
3039.499215562329,1846.4953067758863,-722.1680567146859,2
4540.33654147828,1288.619099058146,-755.3008433901823,2
5047.198325413941,1597.6365665121673,-828.2702476763369,2
4591.590068663893,1111.9840482054879,-650.8445512155291,2
2736.226978073624,722.0703598408654,-665.4825557225455,0
3030.7125234812347,1094.599885221915,-522.4885010026854,2
5308.613797509442,689.1562587102451,-759.7211627233372,2
5460.946700171727,668.4519958331759,-865.1090960432359,2
4385.4482342257015,787.2055738317316,-835.6663648417821,2
3577.0163086318703,-57.98846488532421,-585.2411852523355,0
3616.7802092843485,-36.51700881065458,-577.1451234066191,10
3104.390571102477,184.1689579555828,-523.2234930506619,10
2477.8516707363697,464.8267614664085,-667.9619563243521,10
2967.6780456855395,1252.2394174815606,-870.2968570693573,0
3852.1058430922126,825.0268873598906,-820.1422511179076,11
3625.6513321815246,3.741734383170746,-582.8176421052193,11
1895.4682370260964,-1890.2539464209651,-601.9169491932932,11
-4331.3874238368235,-3937.363036401867,-111.03383391836566,0
-7433.960063054958,-1994.4805026628283,154.21645723008623,0
-6522.966571841041,1072.919509574754,736.262151944358,0
-5989.868450878475,1049.847115262539,414.4175725568236,0
-4757.705520897619,2104.8389581424854,539.707885872738,0
-3123.9207099090036,1969.016157236272,-391.63472711163024,0
-2922.647440529971,-28.943941037907358,-876.6319588333063,0
-2893.7156759690306,-471.73790678707303,-1066.3152327751923,0
-3343.057843763736,-1474.0089110794083,-841.4417501788233,0
-3072.83431590613,-690.0331336523423,-815.6003124258286,0
-2183.798532688257,132.8294680748044,-990.2684912436221,0
-2142.436148917162,-236.15282299688036,-954.6145279239928,0
-2723.1210624584783,-600.0957939797341,-754.6869598043875,0
-2767.666329659987,-292.34906119911494,-709.3186902360252,0
-2850.8089155935063,-637.6141346754295,-684.7224021891595,0
-2887.2238812023256,-453.7957738728194,-737.1848356073898,0
-2228.2861716690477,-621.6044152752571,-821.4148569408044,0
-1488.6673016824866,-1492.344298566846,-1088.7590781448994,0
-1131.37508758563,-2041.0853787787762,-1020.4189664357655,0
-1401.6676108498596,-1829.4174986126134,-1162.3548785133146,0
-1628.6463250272452,-1508.9103810713684,-900.9737856127409,0
-2058.953024673822,-1005.2315705975471,-992.1749662984598,0
-1846.6821891906548,-1069.1767526788024,-1104.404257853877,0
-1741.0981131316494,-468.1291940070654,-1068.3650272660877,0
-1501.9397975292773,-385.49937172843266,-1069.7321854380937,0
-1282.5526374631552,-1502.4125242566195,-1059.981808483104,0
-428.44496410315975,-1369.3286410200453,-451.724552964596,0
550.7461452269038,-1457.1048938595409,-858.1475781508367,0
157.62136701650508,-1597.804290671109,-1319.647389612257,0
-340.9349601523194,-1517.8483380558832,-1352.711983616209,0
-5821.961961759433,631.2535125542036,6.763923980897782,0
-6778.285411981991,-2031.3547216856039,-26.594024524897247,0
-3359.0780458958297,-1208.6942735722355,-123.85981378318715,0
4402.1882308168915,-2289.1756450797448,379.9556789413342,3
5397.648649781059,-900.3982686175212,417.6356346496387,3
5039.1083834474375,789.5902544377684,277.5518800430537,3
4859.935593235805,1155.0828386542937,153.11516395106034,3
5258.8586335023365,495.6278689286073,326.0777829932231,3
5760.515371690776,-304.60620527318156,500.47209945796254,3
5844.205210795492,-436.7962797927228,529.1856882692254,3
5602.447861085715,54.32965262566952,422.670431790879,3
5322.071452092487,379.5807904560749,213.3724960930011,3
4928.531247492559,680.873187071257,-42.35016247605587,3
4535.221819936382,1214.170866532441,-24.19660617660321,3
4237.974941799172,2200.0697886524135,-33.36550137346801,3
4526.357673181442,2643.945347051017,120.45571745963878,3
4945.384231624105,926.5213858045352,239.01867571779513,3
5182.337422942438,74.65781013845671,227.45296212747718,3
5070.79397552362,644.9932477870591,115.25346961309192,3
4769.8803627342895,1222.8823220044687,80.96725777686024,3
4533.175447771589,-43.73295092391898,84.56088577133131,3
2550.5657972385998,-1412.2875476326092,234.40283533895203,0
-1415.1136295546212,928.6128403619758,6.175197505887001,9
-1314.8107672115066,879.7585851985441,160.14307764477502,9
849.3698794330926,243.70236663227547,642.0680392220861,0
1181.0327062336253,1021.2052253178358,1050.0260211839732,0
-1981.0345116424485,2118.2376551801685,-35.943379676178814,6
-4191.3188125506,-352.51645430992846,147.23151961880217,6
-4998.327452089622,-754.9121953806891,289.56682148020144,6
-3875.0785708170583,681.5695416327322,74.15928697312903,6
-2014.8443894649367,2410.9993121879784,-207.63215107768488,6
-1788.3328503185917,2589.043971858874,-150.94453962284325,6
-2278.4453752545755,1929.8479968703402,-162.66545184960384,6
-1330.5407199595647,2177.145805573848,-313.35782584333975,6
-636.9925296581267,2970.5751981749754,-412.6344944849558,6
-616.6194828624413,3582.266392062095,-295.10020636916164,6
950.1986467052558,1356.2365412825745,-73.45107135388528,0
5547.374087268985,-3377.468635359313,20.17201535698557,11
6702.00686090594,-4091.019225221283,-290.7935701226546,11
6555.413373888221,-3032.527549482686,-329.0039906587118,11
6809.362477450634,-2871.393507703374,-224.28899183695296,11
6844.797767456541,-2917.1091868835783,-201.4946090605934,11
6379.647795855117,-2621.801595372701,-447.30973465268687,11
6110.243522694453,-2292.921872245293,-656.4159922443208,11
6286.082104942268,-2403.428905196688,-587.4684286553684,11
6139.675413984457,-1513.4128517642685,-647.4146510475831,11
5842.537751590157,-546.6629357058865,-986.5828712125369,11
5897.708366943382,-778.1947432918356,-831.8853953751149,11
5890.094653623135,-1094.586600412866,-772.0086712217999,11
6045.606109626991,-2138.959879639396,-554.7036800321702,11
6471.575689716618,-3499.563234967598,-96.56411184662133,11
6681.898937874339,-3406.5002519457953,-218.27106827521007,11
6380.694310866743,-2294.7713057139604,-465.68566708478187,11
6371.280200156507,-1801.6918953816046,-522.4507024205512,11
6199.61275336601,-1158.022662553869,-726.0051057334429,11
5941.37838102471,-710.2510262173353,-829.5233856939648,11
5734.615069172447,-189.3810369312492,-843.0999115417773,11
5680.960235663894,-129.28191055656538,-955.5226883871237,11
5987.077950415747,-735.6433902436077,-953.8078250563441,11
6142.508061365561,-1032.3809496113947,-944.9430216209486,11
6152.625430137557,-1151.4906476980811,-936.936158572539,11
6034.995380748607,-894.7015976205307,-834.3912133483456,11
5849.37565184706,-598.9057645548463,-688.481268909604,11
5539.63868557382,303.45045008954446,-815.4256383659585,11
5222.528493831183,1380.586359560888,-939.9926653644734,11
5079.550672237499,1830.467580516573,-925.5870764086889,11
5038.9388817983145,1886.8654529530245,-807.1446655827586,11
4807.9267206155755,1988.8274143566427,-619.4659820894753,0
3934.967444314431,2209.653695339412,-607.9767416059456,0
2322.98946678972,1604.7725463733768,174.05937531069821,0
3104.3741641531337,461.8231988969281,1270.970326188025,0
2198.5063351550293,-251.16623291294118,1122.198958039857,0
2608.866958055933,-237.46212699211245,101.8569558956926,0
5427.85277217107,-611.180433318612,-246.08652997245832,10
6281.298898522705,-1288.231630984878,-124.7478155077761,10
6603.215944599278,-1332.8004974016712,41.27347381146551,10
6808.411855080469,-1460.1568858692654,86.05948301713119,10
6630.7252258309545,-909.4039389080997,32.25089262053872,10
6489.173871209172,-696.1971415209777,82.25257252948192,10
6613.191188984239,-1106.7918659951004,126.47522525818867,10
6712.156938410163,-1731.5321699556175,331.0412334097693,10
6662.611169995297,-1471.9095815677194,197.6358417259403,10
6439.871293176797,-317.36465282459716,-14.22776771423263,10
5816.711557203701,1482.3681697409727,-329.2573990631461,10
5367.446456586663,3228.1599976837065,-548.7565958039479,10
5607.45862268284,3095.3344497847993,-376.3027905571151,10
5768.198344980539,2432.999449948388,-191.25201884243293,10
5755.809428207506,2988.600376892597,-80.60609920439958,10
5934.723434488398,3493.27212653235,-60.22551626716409,10
6152.898452796632,2619.078869284379,194.12495710594408,10
6263.562578323623,2949.0350225859447,113.30331774113503,10
6387.507507402506,2578.210967938936,436.13861564102166,10
6626.207974738564,3326.958714123129,200.7097997724625,10
6688.101496137395,3226.3449721542393,331.7971338398716,10
6030.280296906615,3716.514171027166,251.6128325568235,0
4105.152750836611,1851.0083977202469,-266.06849987550095,2
4225.98951629866,582.7323005345979,-608.5768634916781,2
4020.961915434882,1156.7003072155787,-794.4058968582951,2
3277.7043769971838,2128.7299123179037,-786.2468249394939,2
4024.5732994271534,2256.5370473343237,-786.9717924401986,2
4544.452833332711,2653.9749119507733,-728.0812745326041,2
4470.688627465002,2347.891229403795,-908.7382641126637,2
3336.0319263178135,1199.8496781033448,-745.6986812825166,0
2972.4392911730474,1674.6821368106846,-666.0606913292689,2
5190.17424603401,1616.2845980737484,-917.5056040627084,2
5425.032368910865,1383.936169955857,-996.1804482704671,2
4626.949224316012,1361.5619994854396,-933.8976925909639,2
3692.6837841150623,-113.8204278053487,-572.5483411125902,0
3346.8046551306215,-423.4229966928053,-669.5608996256711,0
3005.5991263603128,-636.3748777504533,-696.5613020417412,0
3348.318995169321,-602.9352529947129,-853.3719015868471,0
3559.9418039517377,198.80106163396508,-941.6649608775115,0
3451.4511952666767,-159.1592846544154,-783.4544541419053,0
3091.777222664729,-2182.146689703412,-513.161222120476,0
-1393.020969469963,-3749.235629886603,-502.46753033426904,0
-7249.40605868898,-4084.145762935914,59.30596160970915,0
-7333.879851177868,-571.9157923389746,575.9255916859154,0
-6706.498408756758,348.9157147715874,689.552966714643,0
-6939.862542490395,-414.8377080325474,322.95896884831683,0
-5228.150182615796,1827.108494097515,808.1365827766101,0
-2352.1882896755105,2546.681021223755,-318.667280146301,0
-2008.8622601135078,666.3690141350878,-1037.8867248094182,0
-2076.3268044896813,119.0246672489146,-1064.061668449262,0
-2901.6885453013847,-997.1370286045692,-789.8823878376273,0
-2484.819538757488,-319.5417702760815,-916.2346374277857,0
-1462.095786422716,926.7637725936153,-1031.9594360370452,0
-1392.5820230412412,1268.2910042269439,-1268.170242817362,0
-1346.8841749273454,1136.1704412601737,-1306.6873617505662,0
-1380.719564193291,828.6505394219977,-1236.1848151307133,0
-2084.92545629942,-99.86819227216532,-979.6586907515112,0
-2716.5596297830975,-663.0957619375997,-887.073201310709,0
-2706.326553499761,-502.2448766923365,-909.0259503101149,0
-2703.497548265729,-516.1228382342842,-861.3066055945712,0
-2689.332991387429,-996.8579257150668,-785.2729032697177,0
-2448.4811742385195,-937.4908677762733,-895.3700275898328,0
-2306.383090547108,-621.7997370985443,-960.0418719532091,0
-2422.915740098927,-779.0230309149863,-804.3712837902045,0
-2488.9246232178916,-1212.2394922651238,-822.4294788966802,0
